annee,type_produit,nom_produit,quantite,prix,vecteur_id,country,annee_str,client,prix_total
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,305,non renseigné,2025,305,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,305,non renseigné,2024,305,0.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",60,2697.0,305,non renseigné,2025,305,2697.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,0,0.0,306,non renseigné,2024,306,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,8,339.9,306,non renseigné,2025,306,339.9
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,0,0.0,306,non renseigné,2024,306,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,8,379.95,306,non renseigné,2025,306,379.95
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,306,non renseigné,2024,306,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,42,795.9,306,non renseigné,2025,306,795.9
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,306,non renseigné,2024,306,0.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,24,646.8,306,non renseigné,2025,306,646.8
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,306,non renseigné,2024,306,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,24,646.8,306,non renseigné,2025,306,646.8
2024,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,306,non renseigné,2024,306,0.0
2025,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,6,239.7,306,non renseigné,2025,306,239.7
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,12,252.0,307,non renseigné,2024,307,252.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,0,0.0,307,non renseigné,2025,307,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,30,538.5,307,non renseigné,2024,307,538.5
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,42,795.9,307,non renseigné,2025,307,795.9
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,307,non renseigné,2024,307,0.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,12,323.4,307,non renseigné,2025,307,323.4
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,307,non renseigné,2024,307,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,12,323.4,307,non renseigné,2025,307,323.4
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,6,228.0,307,non renseigné,2024,307,228.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,307,non renseigné,2025,307,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,0,0.0,308,non renseigné,2024,308,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,8,396.0,308,non renseigné,2025,308,396.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,308,non renseigné,2024,308,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,6,414.0,308,non renseigné,2025,308,414.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,308,non renseigné,2024,308,0.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",6,714.0,308,non renseigné,2025,308,714.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,48,861.6,309,non renseigné,2024,309,861.6
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,309,non renseigné,2025,309,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,36,900.0,309,non renseigné,2024,309,900.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,309,non renseigné,2025,309,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",18,990.0,309,non renseigné,2024,309,990.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,309,non renseigné,2025,309,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",12,480.0,309,non renseigné,2024,309,480.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,309,non renseigné,2025,309,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,0,0.0,310,France,2024,310,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,12,269.7,310,France,2025,310,269.7
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,310,France,2024,310,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,48,909.6,310,France,2025,310,909.6
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,310,France,2024,310,0.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,24,646.8,310,France,2025,310,646.8
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,310,France,2024,310,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,48,1293.6,310,France,2025,310,1293.6
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,310,France,2024,310,0.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",36,1978.2,310,France,2025,310,1978.2
2024,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,310,France,2024,310,0.0
2025,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,24,958.8,310,France,2025,310,958.8
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,310,France,2024,310,0.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",18,809.1,310,France,2025,310,809.1
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,12,252.0,311,non renseigné,2024,311,252.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,6,134.85,311,non renseigné,2025,311,134.85
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,4,166.0,311,non renseigné,2024,311,166.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,0,0.0,311,non renseigné,2025,311,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,8,349.0,311,non renseigné,2024,311,349.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,0,0.0,311,non renseigné,2025,311,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,84,1507.8,311,non renseigné,2024,311,1507.8
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,311,non renseigné,2025,311,0.0
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,311,non renseigné,2024,311,0.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,48,1293.6,311,non renseigné,2025,311,1293.6
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,42,1050.0,311,non renseigné,2024,311,1050.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,311,non renseigné,2025,311,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",48,2640.0,311,non renseigné,2024,311,2640.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",12,659.4,311,non renseigné,2025,311,659.4
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,36,1368.0,311,non renseigné,2024,311,1368.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,311,non renseigné,2025,311,0.0
2024,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,12,456.0,311,non renseigné,2024,311,456.0
2025,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,311,non renseigné,2025,311,0.0
2024,DIVERS,Palette,0,0.0,311,non renseigné,2024,311,0.0
2025,DIVERS,Palette,0,0.0,311,non renseigné,2025,311,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",24,960.0,311,non renseigné,2024,311,960.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,311,non renseigné,2025,311,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,24,504.0,312,Allemagne,2024,312,504.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,0,0.0,312,Allemagne,2025,312,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,8,332.0,312,Allemagne,2024,312,332.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,16,679.8,312,Allemagne,2025,312,679.8
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,0,0.0,312,Allemagne,2024,312,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 6000 mL CRD,8,379.95,312,Allemagne,2025,312,379.95
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,120,2154.0,312,Allemagne,2024,312,2154.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,480,9096.0,312,Allemagne,2025,312,9096.0
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,312,Allemagne,2024,312,0.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,48,1293.6,312,Allemagne,2025,312,1293.6
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,312,Allemagne,2024,312,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,48,1293.6,312,Allemagne,2025,312,1293.6
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,60,1500.0,312,Allemagne,2024,312,1500.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,312,Allemagne,2025,312,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",36,1980.0,312,Allemagne,2024,312,1980.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",18,989.1,312,Allemagne,2025,312,989.1
2024,CHAMPAGNE,Paradoxe,0,0.0,312,Allemagne,2024,312,0.0
2025,CHAMPAGNE,Paradoxe,156,3515.1,312,Allemagne,2025,312,3515.1
2024,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,312,Allemagne,2024,312,0.0
2025,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,48,1917.6,312,Allemagne,2025,312,1917.6
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,36,1368.0,312,Allemagne,2024,312,1368.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,312,Allemagne,2025,312,0.0
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,0,0.0,312,Allemagne,2024,312,0.0
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,12,191.4,312,Allemagne,2025,312,191.4
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,312,Allemagne,2024,312,0.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Blanc (SSA) (Bio) ""Méthode Nature"" 750 mL CRD",12,539.4,312,Allemagne,2025,312,539.4
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",6,240.0,312,Allemagne,2024,312,240.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",12,480.0,312,Allemagne,2025,312,480.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,18,378.0,313,non renseigné,2024,313,378.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,24,539.4,313,non renseigné,2025,313,539.4
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,90,1615.5,313,non renseigné,2024,313,1615.5
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,120,2274.0,313,non renseigné,2025,313,2274.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,313,non renseigné,2024,313,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,12,323.4,313,non renseigné,2025,313,323.4
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,18,450.0,313,non renseigné,2024,313,450.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,313,non renseigné,2025,313,0.0
2024,GOODIES,OFFERT - Pancarte Blanc de Meunier,0,0.0,313,non renseigné,2024,313,0.0
2025,GOODIES,OFFERT - Pancarte Blanc de Meunier,0,0.0,313,non renseigné,2025,313,0.0
2024,GOODIES,Tee Shirt- vendange 2024 CHAVOST,0,0.0,313,non renseigné,2024,313,0.0
2025,GOODIES,Tee Shirt- vendange 2024 CHAVOST,0,0.0,313,non renseigné,2025,313,0.0
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,0,0.0,313,non renseigné,2024,313,0.0
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,6,0.0,313,non renseigné,2025,313,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",6,240.0,313,non renseigné,2024,313,240.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,313,non renseigné,2025,313,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,314,non renseigné,2024,314,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,7,132.65,314,non renseigné,2025,314,132.65
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,314,non renseigné,2024,314,0.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,1,26.95,314,non renseigné,2025,314,26.95
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,314,non renseigné,2024,314,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,1,26.95,314,non renseigné,2025,314,26.95
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,314,non renseigné,2024,314,0.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",1,54.95,314,non renseigné,2025,314,54.95
2024,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,314,non renseigné,2024,314,0.0
2025,CHAMPAGNE,Rosé ! (SSA) (Bio) Brut Nature 750 mL CRD,1,39.95,314,non renseigné,2025,314,39.95
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,145,2584.8,315,non renseigné,2024,315,2584.8
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,315,non renseigné,2025,315,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,2,25.0,315,non renseigné,2024,315,25.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,315,non renseigné,2025,315,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",2,55.0,315,non renseigné,2024,315,55.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,315,non renseigné,2025,315,0.0
2024,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,2,38.0,315,non renseigné,2024,315,38.0
2025,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,315,non renseigné,2025,315,0.0
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,18,270.0,315,non renseigné,2024,315,270.0
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,0,0.0,315,non renseigné,2025,315,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,12,252.0,316,non renseigné,2024,316,252.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,0,0.0,316,non renseigné,2025,316,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,36,646.2,316,non renseigné,2024,316,646.2
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,156,2956.2,316,non renseigné,2025,316,2956.2
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",18,990.0,316,non renseigné,2024,316,990.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",12,659.4,316,non renseigné,2025,316,659.4
2024,CHAMPAGNE,Paradoxe,0,0.0,316,non renseigné,2024,316,0.0
2025,CHAMPAGNE,Paradoxe,36,881.1,316,non renseigné,2025,316,881.1
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,36,900.0,317,non renseigné,2024,317,900.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,317,non renseigné,2025,317,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",24,1320.0,317,non renseigné,2024,317,1320.0
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,317,non renseigné,2025,317,0.0
2024,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,24,912.0,317,non renseigné,2024,317,912.0
2025,CHAMPAGNE,Rosé ! (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,317,non renseigné,2025,317,0.0
2024,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",12,480.0,317,non renseigné,2024,317,480.0
2025,VINS COTEAUX CHAMPENOIS,"Coteaux Champenois Rouge (SSA) (Conv.Bio) ""Méthode Nature"" 750 mL CRD",0,0.0,317,non renseigné,2025,317,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,318,non renseigné,2024,318,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,6,220.5,318,non renseigné,2025,318,220.5
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,318,non renseigné,2024,318,0.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,2,103.5,318,non renseigné,2025,318,103.5
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,319,non renseigné,2024,319,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,4,130.0,319,non renseigné,2025,319,130.0
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,319,non renseigné,2024,319,0.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Bio) Brut Nature 750 mL CRD,2,98.33,319,non renseigné,2025,319,98.33
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,0,0.0,319,non renseigné,2024,319,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Bio) Brut Nature 750 mL CRD,2,98.33,319,non renseigné,2025,319,98.33
2024,DIVERS,Visite à 60€ TTC / personne,0,0.0,319,non renseigné,2024,319,0.0
2025,DIVERS,Visite à 60€ TTC / personne,0,50.0,319,non renseigné,2025,319,50.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,8,498.34,320,non renseigné,2024,320,498.34
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 3000 mL CRD,0,0.0,320,non renseigné,2025,320,0.0
2024,CHAMPAGNE,Blanc d'Assemblage (SSA) (Conv.Bio) Brut Nature 750 mL CRD,4,163.32,320,non renseigné,2024,320,163.32
2025,CHAMPAGNE,Blanc d'Assemblage (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,320,non renseigné,2025,320,0.0
2024,CHAMPAGNE,Blanc de Chardonnay (SSA) (Conv.Bio) Extra-Brut 750 mL CRD,2,115.0,320,non renseigné,2024,320,115.0
2025,CHAMPAGNE,Blanc de Chardonnay (SSA) (Conv.Bio) Extra-Brut 750 mL CRD,0,0.0,320,non renseigné,2025,320,0.0
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,2,115.0,320,non renseigné,2024,320,115.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,320,non renseigné,2025,320,0.0
2024,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",2,198.34,320,non renseigné,2024,320,198.34
2025,CHAMPAGNE,"Eurêka ! ""Méthode Nature""(SSA)  Brut Nature 750 ml / CRD",0,0.0,320,non renseigné,2025,320,0.0
2024,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,2,131.66,320,non renseigné,2024,320,131.66
2025,CHAMPAGNE,Rosé de Saignée (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,320,non renseigné,2025,320,0.0
2024,RATAFIA,Ratafia Soléra (SSA) 700 mL,6,175.02,320,non renseigné,2024,320,175.02
2025,RATAFIA,Ratafia Soléra (SSA) 700 mL,0,0.0,320,non renseigné,2025,320,0.0
2024,REMISES COMMERCIALES,Remise commerciale,0,-139.67,320,non renseigné,2024,320,-139.67
2025,REMISES COMMERCIALES,Remise commerciale,0,0.0,320,non renseigné,2025,320,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,6,107.7,321,non renseigné,2024,321,107.7
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,321,non renseigné,2025,321,0.0
2024,REMISES COMMERCIALES,Remise commerciale,0,-107.7,321,non renseigné,2024,321,-107.7
2025,REMISES COMMERCIALES,Remise commerciale,0,0.0,321,non renseigné,2025,321,0.0
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,0,0.0,322,non renseigné,2024,322,0.0
2025,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 750 mL CRD,5,204.17,322,non renseigné,2025,322,204.17
2024,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,0,0.0,322,non renseigné,2024,322,0.0
2025,CHAMPAGNE,Blanc de Meunier (SSA) (Conv.Bio) Brut Nature 750 mL CRD,1,57.5,322,non renseigné,2025,322,57.5
2024,CHAMPAGNE,Blanc Assemblage (SSA) (Viti Raisonnée) Brut Nature 1500 mL CRD,12,252.0,323,non renseigné,2024,323,252.0
